range1 range2 range1 range1 range1 range1 range2 range1 range1 1
range1 range1 range2 range2 range2 range2 range1 range2 range2 1
range1 range2 range1 range1 range1 range1 range1 range2 range1 1
range1 range1 range1 range1 range2 range2 range1 range2 range1 1
range1 range1 range2 range2 range2 range1 range1 range2 range1 1
range1 range1 range2 range1 range2 range1 range1 range2 range2 1
range1 range1 range1 range1 range2 range2 range2 range1 range2 1
range2 range1 range2 range1 range2 range1 range2 range2 range2 1
range1 range2 range1 range2 range1 range1 range2 range2 range1 1
range1 range1 range2 range1 range2 range1 range1 range2 range1 1
range1 range2 range1 range1 range1 range2 range2 range2 range2 1
range2 range1 range2 range2 range2 range1 range2 range1 range2 1
range1 range1 range2 range1 range1 range1 range1 range1 range1 1
range2 range1 range2 range2 range2 range2 range1 range2 range1 1
range1 range2 range1 range2 range1 range1 range1 range1 range1 1
range1 range1 range1 range1 range2 range1 range1 range1 range2 1
range2 range2 range1 range1 range1 range1 range1 range1 range2 1
range2 range2 range2 range2 range2 range1 range1 range1 range2 1
range1 range1 range1 range1 range2 range1 range1 range2 range1 1
range2 range1 range2 range1 range2 range2 range1 range1 range1 1
range1 range1 range2 range1 range2 range1 range2 range2 range1 1
range2 range2 range1 range2 range1 range1 range2 range1 range2 1
range2 range2 range1 range1 range1 range1 range1 range2 range2 1
range1 range1 range1 range1 range2 range2 range1 range1 range1 1
range1 range1 range1 range1 range2 range2 range2 range2 range1 1
range2 range2 range1 range1 range1 range2 range1 range2 range1 1
range1 range1 range2 range1 range2 range2 range1 range1 range2 1
range1 range1 range2 range1 range2 range2 range2 range1 range1 1
range1 range1 range1 range1 range2 range1 range2 range1 range1 0
range2 range2 range1 range2 range1 range2 range2 range2 range1 0
range1 range1 range2 range2 range2 range1 range2 range1 range2 0
range1 range1 range2 range1 range2 range1 range1 range1 range2 0
range1 range1 range1 range1 range2 range1 range2 range1 range2 0
range1 range1 range2 range2 range2 range2 range2 range1 range2 0
range2 range1 range1 range1 range2 range2 range1 range2 range2 0
range1 range2 range2 range2 range2 range1 range1 range1 range1 0
range1 range1 range1 range2 range2 range2 range1 range1 range1 0
range2 range1 range1 range2 range2 range2 range2 range1 range1 0
range2 range2 range2 range2 range2 range2 range2 range1 range1 0
range2 range1 range1 range1 range2 range1 range2 range1 range2 0
range2 range2 range1 range1 range2 range2 range1 range1 range2 0
range2 range2 range1 range1 range1 range2 range2 range2 range1 0
range2 range2 range2 range2 range2 range2 range1 range2 range2 0
range1 range1 range2 range2 range2 range2 range1 range1 range2 0
range2 range2 range1 range1 range1 range1 range1 range1 range1 0
range1 range2 range2 range2 range1 range1 range1 range1 range1 0
range2 range2 range1 range2 range1 range2 range2 range1 range2 0
range1 range1 range1 range1 range2 range1 range2 range2 range1 0
range2 range1 range1 range1 range1 range1 range2 range2 range2 1
range2 range1 range2 range1 range1 range1 range1 range2 range1 1
range2 range1 range2 range1 range1 range1 range2 range2 range2 1
range1 range2 range2 range1 range1 range2 range1 range2 range1 1
range2 range1 range2 range1 range1 range2 range2 range2 range1 1
range2 range1 range2 range2 range2 range1 range1 range2 range2 1
range1 range1 range2 range1 range1 range2 range2 range2 range2 1
range2 range1 range1 range2 range1 range2 range2 range2 range2 1
range1 range1 range2 range1 range1 range1 range2 range2 range1 1
range2 range1 range2 range1 range2 range2 range2 range2 range1 1
range1 range2 range1 range1 range1 range1 range1 range1 range1 1
range1 range1 range2 range1 range1 range2 range2 range1 range2 1
range2 range1 range2 range1 range1 range1 range1 range2 range2 1
range2 range1 range1 range1 range1 range2 range1 range1 range1 1
range2 range1 range2 range1 range2 range2 range2 range1 range2 1
range2 range1 range2 range1 range1 range1 range2 range2 range1 1
range2 range1 range2 range1 range2 range1 range2 range1 range1 1
range1 range1 range1 range1 range1 range2 range2 range2 range1 1
range2 range1 range2 range1 range2 range2 range2 range2 range2 1
range2 range1 range1 range2 range2 range2 range1 range1 range2 1
range1 range2 range1 range1 range1 range1 range2 range2 range2 1
range2 range1 range2 range1 range1 range2 range1 range1 range2 1
range1 range1 range2 range1 range1 range2 range2 range2 range1 1
range1 range2 range1 range1 range1 range1 range1 range1 range2 1
range1 range1 range1 range1 range1 range2 range2 range1 range1 1
range2 range1 range2 range1 range2 range2 range1 range2 range2 1
range2 range1 range2 range1 range1 range2 range2 range1 range1 1
range2 range2 range2 range2 range1 range1 range2 range2 range2 0
range1 range1 range1 range1 range1 range1 range1 range1 range2 0
range1 range2 range2 range1 range1 range1 range2 range2 range2 0
range2 range2 range2 range2 range2 range2 range2 range2 range1 0
range1 range2 range2 range2 range2 range2 range2 range2 range1 0
range1 range1 range1 range2 range2 range1 range2 range1 range1 0
range1 range1 range1 range2 range1 range2 range1 range2 range2 0
range2 range2 range2 range1 range1 range1 range1 range1 range1 0
range2 range2 range2 range2 range2 range2 range2 range2 range2 0
range1 range2 range2 range1 range2 range1 range2 range2 range2 0
range2 range2 range2 range1 range1 range1 range1 range2 range2 0
range1 range2 range2 range1 range1 range1 range1 range2 range1 0
range1 range2 range2 range2 range1 range1 range2 range2 range1 0
range1 range2 range2 range1 range1 range2 range2 range2 range2 0
range2 range2 range2 range2 range1 range1 range1 range1 range2 0
range1 range2 range2 range1 range1 range1 range1 range2 range2 0
range1 range1 range1 range1 range1 range2 range1 range1 range1 0
range1 range2 range2 range2 range1 range2 range2 range2 range2 0
range1 range2 range1 range2 range1 range1 range2 range1 range1 0
range2 range2 range2 range2 range2 range1 range2 range2 range2 0
range2 range1 range1 range1 range1 range1 range1 range2 range2 0
range2 range2 range1 range1 range1 range1 range2 range2 range2 0
range2 range2 range2 range1 range1 range2 range1 range2 range2 0
range2 range2 range2 range2 range1 range2 range2 range2 range1 0
range1 range2 range2 range1 range2 range2 range1 range1 range1 0
range2 range2 range1 range2 range1 range2 range1 range1 range1 1
range2 range1 range2 range1 range1 range1 range1 range1 range1 1
range1 range2 range2 range1 range1 range1 range1 range1 range1 1
range2 range2 range2 range1 range2 range1 range1 range2 range2 1
range1 range1 range2 range1 range1 range2 range1 range2 range2 1
range2 range1 range2 range1 range1 range1 range2 range1 range2 1
range2 range2 range2 range1 range2 range2 range2 range2 range1 1
range2 range1 range2 range1 range2 range1 range2 range1 range2 1
range2 range1 range2 range1 range1 range1 range1 range1 range2 1
range1 range1 range2 range1 range1 range1 range1 range2 range2 1
range2 range2 range2 range1 range1 range1 range1 range1 range2 1
range2 range1 range2 range1 range1 range2 range1 range2 range2 1
range2 range1 range1 range1 range1 range2 range1 range1 range2 1
range2 range1 range2 range1 range2 range1 range2 range2 range1 0
range2 range1 range2 range2 range2 range2 range1 range2 range2 0
range1 range1 range2 range2 range2 range1 range1 range2 range2 0
range2 range2 range2 range1 range2 range1 range2 range1 range2 0
range1 range2 range1 range1 range1 range2 range2 range1 range2 0
range1 range1 range1 range2 range2 range2 range2 range2 range2 0
range2 range1 range2 range1 range2 range1 range1 range1 range2 0
range1 range2 range1 range2 range1 range2 range2 range2 range1 0
range2 range1 range2 range1 range2 range1 range1 range2 range2 0
range1 range1 range1 range2 range2 range2 range2 range2 range1 0
range1 range1 range2 range2 range2 range1 range2 range2 range2 0
range1 range1 range2 range1 range2 range1 range2 range2 range2 0
range1 range1 range2 range2 range1 range1 range2 range2 range2 0
range1 range1 range1 range1 range1 range1 range1 range1 range1 0
range2 range2 range2 range2 range1 range1 range1 range1 range1 1
range1 range2 range1 range1 range1 range2 range1 range1 range2 1
range2 range1 range2 range2 range1 range2 range1 range2 range1 1
range2 range1 range2 range2 range1 range1 range2 range2 range1 1
range2 range2 range2 range1 range1 range1 range2 range2 range2 1
range2 range1 range1 range1 range1 range1 range1 range1 range1 1
range2 range2 range2 range2 range1 range1 range2 range2 range1 1
range1 range1 range1 range2 range1 range2 range2 range2 range1 1
range1 range1 range2 range2 range2 range1 range1 range1 range1 1
range1 range1 range2 range2 range2 range2 range2 range1 range1 1
range2 range1 range2 range2 range1 range2 range1 range1 range2 0
range2 range1 range2 range2 range2 range2 range1 range1 range2 0
range1 range2 range1 range1 range1 range2 range2 range2 range1 0
range2 range2 range1 range1 range1 range2 range2 range1 range1 0
range2 range2 range1 range2 range1 range2 range1 range2 range2 0
range1 range1 range1 range2 range1 range1 range1 range1 range2 0
range1 range2 range1 range2 range1 range1 range2 range2 range2 0
range2 range2 range1 range2 range1 range2 range2 range2 range2 0
range2 range2 range2 range2 range1 range2 range1 range1 range1 0
range2 range2 range2 range1 range1 range2 range2 range1 range2 0
range2 range2 range1 range1 range1 range1 range2 range1 range1 0
range2 range2 range2 range1 range1 range1 range1 range2 range1 0
range2 range2 range2 range1 range2 range1 range2 range1 range1 0
range2 range2 range2 range1 range2 range2 range1 range2 range1 0
range2 range2 range1 range1 range1 range2 range1 range1 range1 0
range2 range2 range2 range2 range1 range1 range2 range1 range1 1
range2 range2 range1 range1 range1 range2 range1 range1 range2 1
range1 range1 range1 range1 range1 range1 range2 range1 range2 0
range2 range2 range2 range1 range2 range1 range1 range1 range1 0
range1 range1 range2 range2 range2 range2 range2 range2 range2 0
range1 range1 range2 range1 range2 range2 range1 range2 range2 0
range1 range1 range1 range2 range1 range2 range2 range1 range1 0
range2 range1 range1 range1 range2 range2 range2 range2 range2 0
range1 range1 range2 range2 range1 range1 range1 range1 range2 0
range2 range2 range2 range1 range1 range1 range2 range2 range1 1
range2 range2 range2 range1 range1 range2 range1 range1 range2 1
range1 range1 range2 range2 range2 range2 range1 range1 range1 1
range2 range1 range2 range2 range2 range2 range1 range1 range1 1
range1 range1 range2 range2 range2 range1 range2 range1 range1 1
range1 range1 range2 range2 range2 range2 range1 range2 range1 1
range2 range2 range1 range1 range1 range2 range2 range1 range2 1
range2 range2 range2 range2 range1 range2 range2 range1 range1 1
range1 range2 range2 range2 range2 range2 range2 range1 range2 1
range1 range2 range2 range2 range1 range1 range2 range1 range1 0
range2 range1 range2 range2 range1 range1 range1 range1 range1 0
range1 range2 range1 range1 range1 range2 range1 range2 range1 0
range1 range2 range2 range2 range2 range1 range2 range2 range2 0
range1 range2 range1 range1 range1 range1 range2 range1 range2 0
range2 range2 range1 range2 range1 range2 range2 range1 range1 0
range2 range1 range2 range2 range1 range2 range1 range2 range2 1
range2 range1 range2 range2 range1 range1 range1 range2 range1 1
range2 range1 range1 range2 range1 range2 range1 range1 range2 1
range2 range1 range2 range2 range1 range1 range1 range1 range2 1
range2 range2 range2 range2 range2 range2 range1 range1 range2 1
range1 range2 range2 range1 range2 range1 range2 range1 range1 1
range1 range2 range2 range1 range2 range2 range1 range2 range2 1
range2 range2 range2 range1 range2 range2 range1 range2 range2 1
range2 range1 range2 range2 range1 range1 range2 range1 range2 1
range1 range2 range2 range1 range2 range2 range2 range1 range1 1
range2 range1 range2 range2 range2 range2 range2 range2 range2 1
